beta,time_exponent_p,time_step,dimensionless_gap,physical_gap_in_chosen_units,large_beta_asymptote
7943.282347242822,0.5,0.01122018454301963,0.00018885069884208387,0.016831336251022077,0.016830276814529446
7943.282347242822,1.0,0.0001258925411794166,0.00018885069884208387,1.5000944223767954,1.5
7943.282347242822,1.5,1.4125375446227524e-06,0.00018885069884208387,133.69605612325185,133.6876407200619
8912.509381337459,0.5,0.010592537251772886,0.0001683122103507338,0.015889697279333443,0.01588880587765933
8912.509381337459,1.0,0.0001122018454301963,0.0001683122103507338,1.5000841537445586,1.5
8912.509381337459,1.5,1.1885022274370178e-06,0.0001683122103507338,141.6170760686716,141.60913144288855
10000.0,0.5,0.01,0.00015000750018757695,0.015000750018757695,0.015
10000.0,1.0,0.0001,0.00015000750018757695,1.5000750018757694,1.5
10000.0,1.5,1e-06,0.00015000750018757695,150.00750018757697,150.0
11220.184543019652,0.5,0.009440608762859227,0.00013369359831455436,0.014161544204704793,0.01416091314428884
11220.184543019652,1.0,8.912509381337441e-05,0.00013369359831455436,1.500066845309641,1.5
11220.184543019652,1.5,8.413951416451931e-07,0.00013369359831455436,158.89513939091825,158.88805877659345
12589.254117941662,0.5,0.008912509381337459,0.00011915396748270448,0.013369295041889044,0.013368764072006187
12589.254117941662,1.0,7.943282347242821e-05,0.00011915396748270448,1.5000595758007245,1.5
12589.254117941662,1.5,7.079457843841387e-07,0.00011915396748270448,168.3094526600787,168.30276814529446
14125.375446227554,0.5,0.008413951416451947,0.00010619562662850606,0.012621373879204947,0.012620927124677921
14125.375446227554,1.0,7.079457843841373e-05,0.00010619562662850606,1.5000530968750487,1.5
14125.375446227554,1.5,5.956621435290097e-07,0.00010619562662850606,178.28164469097936,178.27533411555282
15848.93192461114,0.5,0.007943282347242814,9.464658752278544e-05,0.011915299417203536,0.01191492352086422
15848.93192461114,1.0,6.30957344480193e-05,9.464658752278544e-05,1.5000473225453765,1.5
15848.93192461114,1.5,5.01187233627272e-07,9.464658752278544e-05,188.8447693246177,188.8388117691251
17782.794100389227,0.5,0.007498942093324559,8.435357051995436e-05,0.011248729416785947,0.011248413139986839
17782.794100389227,1.0,5.6234132519034914e-05,8.435357051995436e-05,1.5000421761890108,1.5
17782.794100389227,1.5,4.216965034285823e-07,8.435357051995436e-05,200.0338391096959,200.0282148244986
19952.62314968883,0.5,0.0070794578438413735,7.517996898244504e-05,0.010619452879127784,0.01061918676576206
19952.62314968883,1.0,5.011872336272715e-05,7.517996898244504e-05,1.500037589512021,1.5
19952.62314968883,1.5,3.5481338923357457e-07,7.517996898244504e-05,211.8859413531147,211.8806316934133
22387.21138568338,0.5,0.006683439175686149,6.700403528597188e-05,0.010025382669708066,0.010025158763529224
22387.21138568338,1.0,4.466835921509635e-05,6.700403528597188e-05,1.5000335016408406,1.5
22387.21138568338,1.5,2.985382618917963e-07,6.700403528597188e-05,224.44036104912124,224.43534841416493
25118.86431509582,0.5,0.00630957344480193,5.9717264264853115e-05,0.009464548560576706,0.009464360167202895
