time,coupling,energy,integrated_work,work_defect,norm,last_character_probability
0.17,0.17721290771100962,0.17717529213878333,0.17717529213845296,3.3037461655283096e-13,0.9999999999999998,8.5286512891834e-140
0.17500000000000002,0.1877238177317636,0.18767910244631603,0.18767910244538943,9.265921363521556e-13,0.9999999999999918,1.8056727803090808e-139
0.18,0.19853157161528467,0.19847867798937827,0.1984786779882357,1.1425582702173642e-12,0.99999999999996,7.86653803461787e-139
0.185,0.20963550268840392,0.20957322588808558,0.20957322588749255,5.930256286035274e-13,0.9999999999999695,2.507143897981587e-139
0.19,0.2210349260083494,0.22096192444601026,0.2209619244459192,9.106604359487847e-14,1.0000000000000095,9.523111802679774e-125
0.195,0.23272913840499398,0.2326439226572763,0.232643922657201,7.530087664520124e-14,1.000000000000008,3.496704323377995e-123
0.2,0.24471741852423234,0.24461833970646124,0.2446183397063869,7.432943149865423e-14,1.0000000000000087,3.7844408377304065e-123
0.20500000000000002,0.256999026872477,0.25688426446120766,0.25688426446121837,-1.071365218763276e-14,0.9999999999999997,2.3919750989904877e-121
0.21,0.2695732058622735,0.26944075495894115,0.2694407549590416,-1.0041967257734541e-13,0.9999999999999981,1.0665937844737802e-120
0.215,0.282439179859032,0.2822868378877187,0.2822868378877267,-7.993605777301127e-15,1.000000000000011,6.646409423884635e-121
0.22,0.2955961552288727,0.29542150806184225,0.29542150806156053,2.8171909249863347e-13,1.0000000000000153,1.603194395295337e-121
0.225,0.3090433203875792,0.30884372789274045,0.3088437278922668,4.73676653456323e-13,0.9999999999999976,2.028321927625491e-120
0.23,0.3227798458506631,0.32255242685556035,0.3225524268553044,2.5596191832732984e-13,0.9999999999999959,4.792696069000821e-121
0.23500000000000001,0.3368048842845295,0.33654650095184974,0.3365465009517644,8.532063944244328e-14,1.0000000000000089,7.171934489006381e-109
0.24,0.3511175705587427,0.35082481216941513,0.35082481216933226,8.287814878826794e-14,1.0000000000000095,5.712708140315169e-109
0.245,0.365717021799396,0.36538618793941846,0.36538618793936084,5.762057497804562e-14,1.0000000000000069,2.0354946863349322e-107
0.25,0.3806023374435663,0.3802294205912317,0.38022942059126663,-3.4916514124461173e-14,1.0000000000000013,3.497951052851451e-106
0.255,0.3957725992948685,0.39535326680586963,0.39535326680591276,-4.313216450668733e-14,1.000000000000009,4.79358681537212e-106
0.26,0.4112268715800943,0.41075644706839987,0.4107564470682626,1.372790769949006e-13,1.0000000000000187,1.0197608951744231e-107
0.265,0.4269642010069319,0.4264376451199765,0.42643764511966625,3.102518242315e-13,1.0000000000000089,9.466795113005413e-106
0.27,0.44298361682277354,0.4423955074100303,0.4423955074098518,1.7852386235972517e-13,1.0000000000000038,1.795983394910875e-106
0.275,0.45928413087459374,0.4586286425490165,0.4586286425489414,7.505107646466058e-14,1.0000000000000073,2.102433462897187e-94
0.28,0.47586473766990267,0.475135620762684,0.47513562076260635,7.76601005725297e-14,1.0000000000000098,6.273312308812726e-95
0.28500000000000003,0.4927244144387716,0.49191497334814266,0.49191497334812373,1.892930256985892e-14,1.0000000000000036,5.319570137752377e-93
0.29,0.5098621211969218,0.5089651921324028,0.5089651921325412,-1.3844481117075702e-13,0.9999999999999951,6.450263967327848e-92
0.295,0.5272768008098744,0.5262847289339884,0.5262847289341182,-1.297850715786808e-13,1.0000000000000089,6.631699506413202e-92
0.3,0.5449673790581605,0.5438719950281619,0.5438719950279848,1.7708057242771247e-13,1.0000000000000273,8.15752676553398e-93
0.305,0.5629327647035837,0.5617253606164972,0.5617253606160733,4.239941731043473e-13,1.000000000000016,1.5802514129070193e-91
0.31,0.5811718495565327,0.5798431543013642,0.5798431543011848,1.794120407794253e-13,1.0000000000000056,1.3467779612612331e-92
0.315,0.5996835085443403,0.598223662565707,0.5982236625656371,6.994405055138486e-14,1.000000000000007,2.493709371055037e-81
0.32,0.6184665997806821,0.6168651292590508,0.6168651292589755,7.527312106958561e-14,1.0000000000000095,6.036599899983226e-82
0.325,0.6375199646360141,0.6357657550901632,0.6357657550901775,-1.432187701766452e-14,1.0,1.3145619171601222e-79
0.33,0.656842427809044,0.654923697127093,0.6549236971272222,-1.2922996006636822e-13,0.9999999999999966,6.695717019821092e-79
0.335,0.6764327973992246,0.6743370683050361,0.6743370683050309,5.218048215738236e-15,1.0000000000000162,9.658432342807974e-80
0.34,0.6962898649802818,0.6940039369427092,0.6940039369424061,3.0309088572266774e-13,1.0000000000000269,8.054512680817274e-79
0.34500000000000003,0.7164124056747517,0.713922326268032,0.7139223262677822,2.498001805406602e-13,1.0000000000000115,5.0606302249133004e-79
0.35000000000000003,0.7367991782295391,0.7340902139536679,0.7340902139535943,7.360778653264788e-14,1.0000000000000075,1.464330502819112e-69
0.355,0.7574489250924815,0.7545055316627013,0.7545055316626272,7.405187574249794e-14,1.000000000000009,5.6973495370905916e-70
0.36,0.7783603724899246,0.7751661646054973,0.775166164605489,8.215650382226158e-15,1.0000000000000013,1.4000015642115407e-67
0.365,0.7995322305052904,0.7960699511083648,0.796069951108466,-1.0125233984581428e-13,0.9999999999999948,9.420899503484613e-67
0.37,0.8209631931586486,0.8172146821943844,0.8172146821943596,2.4868995751603507e-14,1.0000000000000138,8.345710272025518e-68
0.375,0.8426519384872738,0.8385981011770076,0.8385981011767241,2.83550960489265e-13,1.0000000000000282,1.4098576304862932e-66
0.38,0.8645971286271908,0.8602179032674487,0.8602179032672844,1.6431300764452317e-13,1.0000000000000118,2.6494841379544942e-67
0.385,0.886797409895701,0.8820717351964887,0.8820717351964231,6.561418075534675e-14,1.0000000000000069,1.6038930532072742e-57
0.39,0.909251412874883,0.9041571948504799,0.9041571948504136,6.628031457012185e-14,1.0000000000000082,1.2194348688266275e-57
0.395,0.9319577524960648,0.9264718309231909,0.9264718309232279,-3.708144902248023e-14,0.9999999999999954,1.8150189230639583e-55
0.4,0.9549150281252627,0.9490131425839128,0.9490131425839906,-7.782663402622347e-14,0.9999999999999964,3.376877846507126e-55
0.405,0.9781218236495776,0.9717785791619217,0.9717785791617681,1.5354384430565915e-13,1.0000000000000242,1.0922954488319317e-55
0.41000000000000003,1.001576707564547,0.994765539848249,0.9947655398479875,2.6145752229922437e-13,1.000000000000026,6.0094950575564264e-55
0.41500000000000004,1.02527823306245,1.017971373416025,1.0179713734159528,7.216449660063518e-14,1.0000000000000075,1.7151462115953894e-47
0.42,1.049224938121548,1.0413933779591704,1.0413933779591025,6.794564910705958e-14,1.0000000000000084,4.3726850728086884e-47
0.425,1.0734153455962754,1.0650288006497979,1.0650288006497926,5.329070518200751e-15,0.9999999999999988,1.1682710315995314e-44
0.43,1.097847963308351,1.0888748375164463,1.0888748375165391,-9.281464485866309e-14,0.9999999999999885,6.91041644364887e-44
0.435,1.1225212841388277,1.112928633242424,1.1129286332423451,7.882583474838611e-14,1.0000000000000158,6.157058508761345e-46
0.44,1.1474337861210537,1.1371872809849388,1.137187280984668,2.708944180085382e-13,1.0000000000000342,1.2148584078844524e-43
0.445,1.1725839325345593,1.1616478222167494,1.1616478222166782,7.127631818093505e-14,1.0000000000000073,3.2086549875898314e-40
0.45,1.1979701719998452,1.1863072465905595,1.1863072465904958,6.372680161348399e-14,1.0000000000000073,5.518268464468125e-36
0.455,1.2235909385740822,1.2111624918250325,1.2111624918250197,1.2878587085651816e-14,0.9999999999999986,6.662511055302831e-34
0.46,1.249444651847702,1.236210443616149,1.2362104436162462,-9.725553695716371e-14,0.9999999999999839,5.445094112257544e-33
0.465,1.27552971704189,1.2614479355723949,1.2614479355723276,6.727951529228449e-14,1.000000000000014,3.407961341999265e-35
0.47000000000000003,1.3018445251069517,1.2868717491743475,1.2868717491740829,2.646771690706373e-13,1.0000000000000395,9.435119652159199e-33
0.47500000000000003,1.3283874528215722,1.312478613760886,1.3124786137608186,6.727951529228449e-14,1.0000000000000069,4.6297352810130744e-27
0.48,1.3551568628929422,1.3382652065421543,1.3382652065420928,6.150635556423367e-14,1.0000000000000073,1.4490583517739723e-25
0.485,1.3821511040577534,1.3642281526374882,1.3642281526374946,-6.439293542825908e-15,0.9999999999999939,4.471826177899475e-23
0.49,1.409368511184056,1.390364025143135,1.3903640251432372,-1.021405182655144e-13,0.99999999999998,2.123360468370867e-22
0.495,1.4368074053739732,1.4166693452273402,1.4166693452272292,1.1102230246251565e-13,1.0000000000000229,4.147082787723772e-23
0.5,1.4644660940672622,1.4431405822535956,1.443140582253361,2.347011474057581e-13,1.0000000000000395,2.8748360847285226e-22
0.505,1.492342871145721,1.4697741539351483,1.4697741539350846,6.372680161348399e-14,1.0000000000000064,8.2853348862221e-27
0.51,1.5204360170384286,1.4965664265191858,1.496566426519121,6.483702463810914e-14,1.0000000000000062,2.550969351971074e-26
0.515,1.548743798827814,1.5235137150005598,1.5235137150004954,6.439293542825908e-14,1.0000000000000062,1.2261007488447558e-26
0.52,1.5772644703565568,1.5506122833688423,1.5506122833687779,6.439293542825908e-14,1.0000000000000062,7.498416656202659e-27
0.525,1.605996272335291,1.5778583448867074,1.5778583448866432,6.417089082333405e-14,1.0000000000000064,3.436975725566936e-27
0.53,1.6349374324511334,1.6052480624013419,1.6052480624012773,6.461498003318411e-14,1.0000000000000064,3.7510123793205656e-27
0.535,1.6640861654770016,1.6327775486893614,1.6327775486892977,6.372680161348399e-14,1.0000000000000062,4.3599995452809893e-26
0.54,1.6934406733817409,1.6604428668359112,1.660442866835847,6.417089082333405e-14,1.0000000000000062,9.285452200055129e-27
0.545,1.7229991454410305,1.6882400306485805,1.6882400306485164,6.417089082333405e-14,1.000000000000006,4.183690571210208e-25
0.55,1.7527597583490824,1.7161650051068196,1.7161650051067547,6.483702463810914e-14,1.0000000000000064,3.871577649842968e-27
0.555,1.7827206763311054,1.744213706847486,1.744213706847422,6.394884621840902e-14,1.0000000000000064,1.8435912375557709e-25
0.56,1.8128800512565517,1.7723820046872054,1.772382004687141,6.439293542825908e-14,1.0000000000000062,2.774334728096879e-27
0.5650000000000001,1.843236022753112,1.8006657201821714,1.8006657201821072,6.417089082333405e-14,1.0000000000000062,1.373340719985582e-28
0.5700000000000001,1.873786718321474,1.8290606282260686,1.829060628226005,6.372680161348399e-14,1.000000000000006,1.4357918957200226e-26
0.5750000000000001,1.9045302534508302,1.8575624576867529,1.857562457686689,6.394884621840902e-14,1.0000000000000064,8.609134216189356e-25
0.58,1.935464731735117,1.8861668920823416,1.8861668920822772,6.439293542825908e-14,1.0000000000000062,1.3916685461860755e-26
0.585,1.9665882449900014,1.9148695702973728,1.9148695702973089,6.394884621840902e-14,1.0000000000000062,5.594322981670017e-26
0.59,1.9978988733705794,1.9436660873396665,1.943666087339602,6.439293542825908e-14,1.0000000000000062,6.551198885036114e-27
0.595,2.029394685489807,1.9725519951385317,1.9725519951384674,6.439293542825908e-14,1.0000000000000067,5.452575127881165e-27
0.6,2.061073738537634,2.0015228033849644,2.0015228033849004,6.394884621840902e-14,1.0000000000000064,5.276423358071235e-27
0.605,2.0929340784008463,2.030573980414457,2.0305739804143936,6.350475700855895e-14,1.0000000000000062,3.0021710029879874e-25
0.61,2.124973739783607,2.0597009541330547,2.0597009541329903,6.439293542825908e-14,1.0000000000000064,5.670194275515615e-26
0.615,2.1571907463286797,2.088899112987262,2.088899112987198,6.394884621840902e-14,1.0000000000000064,7.933517915579367e-24
0.62,2.1895831107393473,2.1181638069784405,2.1181638069783757,6.483702463810914e-14,1.0000000000000064,4.21697306317466e-26
0.625,2.2221488349019887,2.147490348722259,2.1474903487221946,6.439293542825908e-14,1.0000000000000062,1.273806638165974e-25
0.63,2.254885910009341,2.1768740145538303,2.1768740145537655,6.483702463810914e-14,1.0000000000000064,3.07312887965444e-26
0.635,2.2877923166844063,2.2063100456790803,2.2063100456790155,6.483702463810914e-14,1.0000000000000064,1.0127169971460247e-25
0.64,2.3208660251050173,2.235793649372942,2.2357936493728765,6.52811138479592e-14,1.0000000000000062,3.129192921877415e-26
0.645,2.354104995129047,2.2653200002249174,2.2653200002248526,6.483702463810914e-14,1.0000000000000062,1.030734779619724e-24
0.65,2.3875071764202556,2.2948842414325554,2.294884241432491,6.439293542825908e-14,1.0000000000000067,3.361186565114173e-26
0.655,2.4210705085747626,2.324481486143359,2.3244814861432945,6.439293542825908e-14,1.0000000000000064,6.2783338617302505e-25
0.66,2.454792921248144,2.354106818845632,2.3541068188455676,6.439293542825908e-14,1.000000000000006,2.025790851293602e-25
0.665,2.4886723342831374,2.3837552968087574,2.3837552968086935,6.394884621840902e-14,1.0000000000000064,4.502155565444059e-24
0.67,2.522706657837962,2.413421951573355,2.413421951573291,6.394884621840902e-14,1.0000000000000062,4.1639199725344525e-26
0.675,2.556893792515225,2.443101790491773,2.443101790491709,6.394884621840902e-14,1.0000000000000064,6.315593769683121e-25
0.68,2.591231629491424,2.4727897983193152,2.472789798319251,6.439293542825908e-14,1.0000000000000064,1.5112277869186084e-25
0.685,2.6257180506470275,2.5024809388566007,2.5024809388565363,6.439293542825908e-14,1.0000000000000064,4.557156656727166e-25
0.6900000000000001,2.660350928697133,2.532170156643405,2.5321701566433403,6.483702463810914e-14,1.0000000000000062,1.651009744592076e-25
0.6950000000000001,2.695128127322688,2.5618523787043106,2.5618523787042466,6.394884621840902e-14,1.0000000000000062,5.550169857086306e-25
0.7000000000000001,2.7300475013022663,2.591522516346455,2.5915225163463904,6.439293542825908e-14,1.000000000000006,9.322513264918994e-25
0.705,2.7651068966443937,2.6211754670096257,2.6211754670095617,6.394884621840902e-14,1.0000000000000062,4.2150183894830083e-26
0.71,2.8003041507204243,2.6508061161689325,2.6508061161688676,6.483702463810914e-14,1.0000000000000064,4.848429238683683e-25
0.715,2.8356370923979295,2.6804093392901924,2.6804093392901285,6.394884621840902e-14,1.0000000000000064,4.243734133312651e-26
0.72,2.8711035421746365,2.709980003838202,2.709980003838137,6.483702463810914e-14,1.0000000000000064,2.0247263310792687e-24
0.725,2.906701312312859,2.7395129713379265,2.7395129713378616,6.483702463810914e-14,1.0000000000000064,2.63437210952957e-26
0.73,2.942428206974456,2.7690030994886734,2.7690030994886086,6.483702463810914e-14,1.000000000000006,1.6284924067744696e-24
0.735,2.9782820223562743,2.798445244331199,2.798445244331134,6.483702463810914e-14,1.0000000000000064,2.273657863850844e-26
0.74,3.0142605468260975,2.8278342624676753,2.8278342624676096,6.572520305780927e-14,1.0000000000000062,6.550512798545737e-24
0.745,3.0503615610590584,2.8571650133343747,2.85716501333431,6.483702463810914e-14,1.0000000000000064,1.3722780576125914e-26
0.75,3.086582838174551,2.886432361526868,2.886432361526803,6.52811138479592e-14,1.0000000000000062,1.3462131608670965e-23
0.755,3.122922143873584,2.9156311791774554,2.915631179177391,6.439293542825908e-14,1.0000000000000062,1.4021488328590765e-23
0.76,3.159377236576609,2.944756348384495,2.9447563483844306,6.439293542825908e-14,1.000000000000006,9.835806638991994e-25
0.765,3.1959458675617913,2.9738027636932194,2.9738027636931537,6.572520305780927e-14,1.0000000000000062,7.284476787130571e-26
0.77,3.232625781103714,3.0027653346275245,3.0027653346274596,6.483702463810914e-14,1.0000000000000064,6.065568299097626e-25
0.775,3.269414714612535,3.0316389882721984,3.031638988272134,6.439293542825908e-14,1.0000000000000064,4.4938681844926065e-26
0.78,3.3063103987735425,3.060418671904883,3.060418671904818,6.52811138479592e-14,1.0000000000000064,3.2553081291847012e-24
0.785,3.343310557687146,3.089099355677071,3.0890993556770048,6.616929226765933e-14,1.0000000000000064,2.763569347492713e-26
0.79,3.3804129090092525,3.1176760353432638,3.117676035343199,6.483702463810914e-14,1.0000000000000064,2.901620992798206e-24
0.795,3.4176151640920693,3.1461437350374064,3.146143735037341,6.52811138479592e-14,1.0000000000000064,1.822120156579424e-26
0.8,3.4549150281252627,3.1744975100955064,3.1744975100954407,6.572520305780927e-14,1.0000000000000067,6.77332593503483e-24
0.805,3.492310200277522,3.2027324499233716,3.2027324499233067,6.483702463810914e-14,1.0000000000000062,1.333979158092181e-25
0.81,3.5297983738384806,3.2308436809081895,3.230843680908123,6.661338147750939e-14,1.0000000000000067,9.840917625630249e-24
0.8150000000000001,3.567377236361009,3.2588263693726045,3.2588263693725397,6.483702463810914e-14,1.0000000000000062,9.714488526581403e-24
0.8200000000000001,3.6050444698038535,3.2866757245698635,3.2866757245697986,6.483702463810914e-14,1.0000000000000062,1.384163345367371e-24
